title	plot	Action	Adult	Adventure	Animation	Biography	Comedy	Crime	Documentary	Drama	Family	Fantasy	Game-Show	History	Horror	Music	Musical	Mystery	News	Reality-TV	Romance	Sci-Fi	Short	Sport	Talk-Show	Thriller	War	Western	plot_lang
"""Under the Dome"" (2013) {Move On (#3.1)}"	 After following Melanie through the tunnels, most of the residents of Chester's Mill find themselves outside the dome. Barbie finds Julia dead but along with the other survivors, he moves with his life. A year later, he's working for a private security firm rescuing kidnap victims. He's in a new relationship with Eva Sinclair and decides to to return to Chester's Mill for a memorial service that is being held on the first anniversary of their escape. While newly arrived Christine Price provides counseling to the townsfolk, Barbie begins to realize that everything around them is just too perfect. When the exit collapses and the Dome disintegrates, many town-folk are killed, a few cut off inside with Julia, and Jim murders Junior. Yet a year later, many more congregate for a memorial, having started new lives, such as Barbie commanding a private special ops-style rescue team. Only Ben Drake claims it's all a huge hokes, as even his asthma was mysteriously cured, but he collapses fatally before he can can address the gathering. A company therapist manipulates survivors, even Joe's grief over his sister. A creature in Melanie's shape operates a strange control room, apparently shaping an alternate reality. Jim destroys everything recalling the past, wounded Junior and Julia soldier on.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	en
"""Underbelly"" (2008) {Squizzy Makes the Front Page (#6.6)}"	 The police regularly raid Squizzy's Caulfield House, upturning Lorna's life, looking for something, anything that will lead them to Squizzy Taylor. Detective Bruce befriends the pregnant Lorna and tries to convince her to turn her husband in. She may be devastated by Squizzy's disappearance and the fact he's taken a lover, but she is a loyal wife no less and won't budge. Ida's loyalty reconfirmed, the police's case in disarray and with a film to be made, Squizzy decides to turn himself in, convinced he can beat any court case. In classic Squizzy style, he arrives at police headquarters at a time of his own choosing, on his own terms, with a contingent of press to witness the event. And as he predicts he is immediately bailed yet again. But he discovers there's a price to fame when a former admirer turned stalker guns him down in the street. Although Squizzy survives, the film does not - the government censor bans it in the public interest for its unsavoury association with such a notorious criminal as Mr. L. 'Squizzy' Taylor.	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	en
"""Undercover"" (2016/I) {(#1.3)}"	 In 1996 Michael is killed by a cell-mate in police custody at Hackney but Brightman orders a cover-up by the officers involved. Maya attempts to expose the true facts helped by her journalist friend Julia but Julia is compromised into dropping the story. Julia also has suspicions about Nick's account of himself but Maya loves him and the feeling seems to be mutual. Twenty years later Abigail Strickland, one of the Hackney officers ,contacts Maya to tell her about Michael's death and Nick's true identity but Maya has to travel to Louisiana for a further stay of Rudy's execution and asks Nick to see her. As a result Maya never gets the message but Julia tells her she has seen Nick with Abigail and this has a bad effect on Maya.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	en
"""Underworld Inc."" (2015) {Las Vegas Hustle (#2.7)}"	 From card cheats to armed robbers, criminals across America make a beeline for the Casinos of Las Vegas. To defend themselves casinos have become crime-fighting organizations. Criminals react to casino crackdowns with more inventive means of attack. The casinos need to stay on top. At stake is their very survival.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Undressed"" (1999) {The Set Up (#3.24)}"	" Segment 1: Things between Gale and Skeet are going fine, but when Gale is assigned a project with a guy named Mitch, Skeet gives Gale a pager so that he can know where she is, and whom she is with. Mitch and Gale are working on a clay model of 'The Hanging Gardens of Babylon'. Gale accidentally spills a drink on the model, and they start to pat it down with their shirts. Mitch looks at Gale, and notices how beautiful she is. Skeet then walks in on them, and asks what is going on. Gale explains things, but it leads to an argument, and she leaves saying that she might just leave him. ""The Set Up"": Nicole's friend, Elyse is visiting her for two weeks, and Nicole is shocked that Elyse's tendencies haven't changed. She is still a craze sex maniac. She brings home a guy she met while sharing a taxi, and right after sex, she kicks him out. Segment 3: Things between Dean and Kendra aren't going to well, and they both know they love each other, but Kendra is explaining that if they didn't tell anyone they been going out will be perfect. Meanwhile, things with Colin and Frank aren't going to well, and Colin can't understand why Frank doesn't want to show PDA (Public Display of Affection)."	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Ungiven"" (2013)"	" TV Mini-Series ""Ungiven"" is inspired by one of the most heroic events in the recent history of Bulgaria, the rescue of Bulgarian Jews from the death camps during the Second World War. The series includes all the major events in the political scene between 1940 and 1945. In ""Ungiven"" there are three parallel storylines - world politics, the stages through Bulgarian people save Jews and the fate of two families. Characters are played out against the backdrop of historical events. All characters in the film are complex, multifaceted and interesting. The actors demonstrate fortitude and professionalism. Saturated with the live drama of lives are played out against the backdrop of actual historical events. In March 2013 Bulgaria marks 70 years since the, although different in their political and social affiliations, refuse to be passive witnesses of genocide. Unique history and was filmed for the first time. All persons and events in the series are chronological, factual and historically accurate. ""Ungiven"" introduced the world to the Bulgarian feat while reminding audience glorious and worthy deeds of our ancestors - saving 48,000 souls. Bulgaria is the only country in the world that does not allow Jews to be taken in the death camps."	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""United States of Tara"" (2009) {Crackerjack (#3.2)}"	 Tara starts her psychology classes in fine form as one of her alters, Shoshana the psychologist emerges. She's thoroughly embarrassed but her teacher, Dr. Harris seems quite relaxed about it all. Until his next class where his comments about DID upset her. Meanwhile, Max continues losing customers to a competitor who has a solution for him: sell out to them and take a full-time job with them. The deal doesn't include Neil however. Kate decides she wants to go to Japan as an English teacher. Marshall and Lionel are assigned to make a film together. As Tara walks into her first Abnormal Psychology class, she transitions into her psychiatrist alter Shoshanna and begins lecturing her fellow students, only to be interrupted by the actual professor, Dr. Hattaras, who uses Tara's incident to embarrass her in front of her classmates as well as to vocalize his skepticism about D.I.D. At the same time, high school film students Marshall, Lionel and Noah set out to make a movie that their narrow-minded teacher won't soon forget. Max has his own worries when his biggest lawn-care competitor Larry, offers to buy Max's business which, if Max accepts, would put his best friend Neil out of a job. The timing couldn't be worse, since Neil has just moved in with Charmaine, to help bring their baby into the world. This adds to Kate's desperation to get out of Charmaine's house, and she finds an opportunity to teach English in Japan, an idea that leaves Max & Tara less than thrilled.	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""Univer"" (2008) {(#5.16)}"	 Tanya and Sasha welcome a son, but the parents can not deal with it. Then Sylvester Andreyevich called to look after her grandson. Alla, without the permission of Michael, sings in the cafe. He came to the same place with his friend. While Gosha distracting Michael, Alla performs with Kuzya. But he tore his pants.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Univer"" (2008) {(#7.22)}"	 Ksenia sent to Michael a parcel from America, where he found a ring given once to her. She's getting married and asks her not to worry. Michael with hot finds nothing better than to propose to Yana. Valentine sudden twists of abdominal pain, Masha did not believe him and refused to call an ambulance. Then it turns out that he is really sick.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Univer"" (2008) {Tanina beremennost (#1.48)}"	" Dad sends Sasha catalog of the best hookers in Moscow to he compared them with Tanya. Tanya becomes hysterical and complains Allochka that if this goes on, the pope will send his son not only catalogs, but also probes. But the worst thing is that Michael ""borrowed"" Sasha condoms without his knowledge, and after a stormy argument Sasha and Tanya ""put up"" without them ..."	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Unnatural Causes"" (2008) {When the Bough Breaks (#1.2)}"	 Infant mortality rates among African Americans remain twice as high as among whites. African American women with graduate degrees still face a greater risk of delivering pre-term, low birth-weight babies than white women who didn't finish high school. In this medical detective story, researchers are circling in on the added burden of racism through the life-course as a long-term risk factor.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Unsolved Mysteries"" (1987) {(#2.15)}"	" Newport WA 1935 Creamery Robbery. Deputy Sheriff George Conniff shot and killed allegedly by a Spokane policemen Clyde Ralstin. Ralstin was robbing the creamery with two others when Conniff surprised them. Ralstin's involvement was not discovered until 1989. The uncovering of the murder was showcased in the book, ""Breaking Blue"" by Timothy Egan."	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	en
"""Untamed & Uncut"" (2008) {The Moaning Cowboy (#1.26)}"	 Nashville, Tennessee: A bull rider ends up underneath a bull after he gets knocked out when the bull hits hits him in the head with a horn; Forbes, Australia: At a horse race, the lead horse stumbles, causing a pile-up; Port Elizabeth, South Africa: At a wildlife park, an elephant calf is unable to get out of a watering hole that it has slipped into; Phoenix, Arizona: A police dog tackles a man claiming to have a bomb; A zebra bites a crocodile's eye after the crocodile grabs a front leg; Playa Del Rey, California: A sea lion is trapped in a power plant's water basin; Doral, Florida: As an alligator is being loaded onto a tow truck, it smacks its trapper's face with its tail.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Untold Stories of the ER"" (2004) {Frozen (#8.14)}"	 Doctors struggle to save a young man brought to the ER frozen and pulseless; a man gets deathly ill while attending his own anniversary party; an embarrassing hidden secret prohibits a heart attack patient from being rushed to the OR for surgery.	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Unusual Suspects"" (2010) {Christmas Mourning (#5.2)}"	 In Georgia, just days before Christmas, Beverly Eller is found murdered in her apartment. After years of tireless investigation, a critical piece of evidence helps investigators unravel the bizarre chain of events that led to Beverly's tragic murder.	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Unwrapped"" (2001) {Bacon (#20.2)}"	 Stories include: Bacon Ice Cream from Woodside Farm Creamery, Microwave Pork Rinds from Lawrey's in Portland, OR, Archie McPhee, in Seattle, WA, Bacon of the Month Club, Big Fat Bacon on a Stick at the Fair and Bacon Cupcakes from Tee & Cakes Bakery in Boulder, CO.	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Unwrapped"" (2001) {Sweet and Salty (#16.4)}"	 Stories include: Snickers from Mars Candy, Fran's Chocolates in Seattle, WA, Potato Chip Cookies from Immaculate Baking Company, Jeni's Ice Cream in Columbus, OH, Chocolate Fudge Covered Peanut Butter Pretzel Sandwiches from Snyder's of Hanover in Hanover, PA and Wolfgang Candy Company in York, PA.	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Up on High Ground"" (2014) {Underlying agreements (#1.6)}"	 Kaidence meets Jaris at home for the first time and the two quickly become friends. Erin and Griffin quickly become a couple of forevers. Bogroe is caught by the nosy neighbors on his way out to a money making side gig. Catcalls and bribery from Hayley force his hand to the coercion of cash to keep his secret gig an unknown to Dillon and Landon. A show-choir competition before the state finals reveals Ellie is giving Ms.Fritz pointers from her previous championship year before transferring. The group show-choir competition between East Valley Academy and Mount Vernon High-school appear flawlessly performed with the cliffhanger results left to be read by Principal Guidry.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
